message,label
màu sắc khác nhau  được làm bằng mút nên mềm mại nhưng có độ bám cao. Dây nhảy cũng khá dài  tuy nhiên có khoen mắc vào tay cầm thông minh nên có thể điều chỉnh được 1 cách dễ dàng mà không cần phải cắt bớt dây. Giá cả thì hợp lý quá rồi. Tuy nhiên  mình không hài lòng với bộ đếm số vòng vì... dở quá! ,neutral
nhờ mẹ mình nhận hàng giùm  do lúc giao  mẹ mình không kiểm tra kĩ  sau khi kiểm tra kĩ thì phát hiện có một chén bị mẻ Chén đẹp thật  nhưng mà bị một chén như thế thật sự rất buồn  không biết phải làm sao. Mình không biết là trách nhiệm do nhà sản xuất hay là do bên vận chuyển. Nếu chén không bị mẻ thì mình sẽ cho 4 sao.,neutral
Nội dung: Hồi teen teen  nếu đọc được quyển này chắc thích. nhưng có lẽ Do lớn rồi hay sao ý nên giờ đọc mấy quyển dạng vầy thấy nó buồn thì buồn thiệt nhưng sao đọc xong cứ có cảm giác sáo rỗng. có thể nó sẽ phù hợp cho người Đang thất tình  không ai chia sẻ  đọc vô cho bớt buồn lúc đó rồi thôi  chứ không đọng lại trong lòng ng đọc lắm.,neutral
Giá sản phẩm miễn bàn vì giảm giá sâu tới 58%. Nhưng điều làm mình thấy khó chịu nhất là máy massage có dấu hiệu như bị khui rồi. Ở thân máy có tem bị bóc ra ( còn dấu đen đen). Mặt khác máy lại nặng. Mà nút xoay không xịn tí nào cả. Vì tiền nào của nấy  và mình cũng đã mở hộp  mà nhà xa  nên chẳng màng đổi trả.,neutral
thiết kế rất đẹp mắt   bìa có lịch xem ngày tiện dụng  giấy không dòng kẻ  láng mịn  màu trắng gạo  không quá chói mắt   rất thích hợp cho việc vẽ tranh  nhưng không phù hợp lắm để ghi chép. Điểm trừ là sổ lại khá mỏng   lúc mua về mình mở hàng ra không ngờ sổ mỏng thế  chỉ dày 0.7 cm (*´>д<). Hơn nữa sử dụng sổ không quá thuận tiện   gáy sổ khá vuông và cứng nên mở ra không dễ dàng   càng sử dụng đến trang giữa càng không thuận tiện  vì sổ mở ra chỉ khỏang được 130-150° là cùng,neutral
chọn màu mocha vì thấy hình mẫu vs chuẩn màu mocha đẹp vs hợp lắm luôn. Mới nhận hàng vs nhuộm nhuộm hnay nên review luôn: Điểm cộng: -Hộp bọc cẩn thận đầy đủ hướng dẫn chi tiết luôn ý -Thích nhất tuýp xả tóc phải nói là rất mềm mượt -Mùi ko quá hắc như các thuốc trc mình nhuộm Điểm trừ: -Lên màu ko chuẩn (có phần hướng dẫn tóc gốc màu ntn thì lên màu sau khi nhuộm sẽ thế) nếu ko muốn nói là quá nhạt. Bạn nào thích nhạt có thể chọn vs chắc ra nắng ms thấy đc T.T (Dù mình để thuốc tới tận 40p chưa tính thời gian cho thuốc lên tóc) Thất vọng lắm luôn ý,neutral
thấy trên Tiki có giảm giá gần 50% với sản phẩm này nên mình đã cho vào giỏ hàng. Vậy mà chỉ 2 hôm sau  chương trình khuyến mại đã hết hạn  huhu. Không biết bao giờ Tiki mới lại áp dụng giảm giá cho sản phẩm này đây :(,neutral
thiết kế lạ mắt  trông rất đẹp và ngộ nghĩnh. Khăn có thiết kế gọn nhẹ  chất liệu mềm mại. Tuy nhiên  khăn này khi lau tay không khô hẳn  cảm giác không thoải mái. Mỗi khi giặt thì lâu khô  dễ bị ẩm mốc.,neutral
Mình đã cẩn thận thử sản phẩm trên cổ tay và sau tai. Không thấy có vấn đề gì thì mình mới dùng cho toàn bộ mặt và cổ. Ngay lúc bôi xong mình đã thấy hơi châm chích. Nhưng mình vẫn không nghĩ là bị dị ứng  nên mình tiếp tục kẻ lông mày. Tự nhiên mình thấy ngứa  rồi da mặt và cổ đỏ lên và sưng. Mình hoảng quá nên tầy trang và rửa mặt đi. Da mình vốn khá đẹp và khoẻ  chưa từng dị ứng gì cả  mùa lạnh thì 2 bên má hơi khô  mùa nóng thì mũi hơi bóng dầu  hiếm khi nổi mụn dù ăn đồ cay nóng hay đi ngoài đường bụi về. Vậy nên mình rất bất ngờ khi bị dị ứng bởi 1 sản phẩm nhận được nhiều lời khen thế này. Bị sưng đỏ  ngứa cả ngày mới đỡ. Qua việc này mình thấy không thể chủ quan khi sử dụng mỹ phẩm được. Nếu không bị dị ứng thì đối với mình sản phẩm này khá tốt : Giá cả tầm trung  chỉ số chống nắng ok  dưỡng da (theo như quảng cáo) và làm lớp lót trang điểm khá đẹp (bám nhanh  khô ráo  đều màu  lên màu trắng một chút) Dù sao mình vẫn sử dụng để chống nắng cho tay chân được và mua với giá không quá đắt nên mình cho sản phẩm này 3 sao.,neutral
cấu hình khá ưng ý và với giá thành tốt. Tuy nhiên về sự chắc chắn nắp sau không an toàn khi bị va chạm. ,neutral
mới mua 1 máy ngày 28 tết  mọi thứ nói chung đều ổn. nhưng ko hiểu tại sao máy cứ hiện lên thẻ nhớ đã bị hỏng xin vui lòng định dạng lại thẻ là thế nào.1 ngày 2 lần cập nhật phần mềm.  ,neutral
mua được vài tháng  dễ chơi và khá vui. Tuy nhiên chất lượng mặt gỗ hơi tệ và để lại vết nứt khá nhiều. Mũi tên thì phần kim loại chơi nhiều dễ mòn  rơi ra và không bén nữa. Tuy nhiên đây cũng là 1 trò chơi khá vui khi stress,neutral
 It&#039;s defective and not good for long use. ,neutral
"khoảng 1 tiếng sau là không còn lại gì hết, mau trôi. Độ bám tương đối cao vì thế mỗi khi bị lem lập tức hiện lên 2 quằng thâm mắt.... Tuy nhiên chì mềm  màu đẹp  thích hợp cho người mới bắt đầu trang điểm như mình",neutral
đã mua sản phẩm Sữa Dưỡng Thể Vaseline SPF24 350ml chất kem mịn khi bôi xong thì thấm vào da nhanh   không bị nhờn rít nhiều..nhưng mình dùng cũng được 1 tháng rồi mà da vẫn chưa thấy lên được tone nào cả..chắc phải dùng thêm thời gian nữa mới có tác dụng,neutral
Các bạn có y định mua nên lưu y điều này nha. Tuy số tiền không nhiều nhưng mua về không dùng được cảm thấy tiếc. Gọi điện thoại yêu cầu đổi trả thì không hỗ trợ cho trường hợp này.,neutral
Hai sao,neutral
lỗi phần nguồn. Khó khởi động  khi standby thì không khởi động đc.  Khi tắt nguồn thì không khởi động được trừ khi đã xả hết pin   Phần mềm win10 và thời hạn dùng pin tốt. Rất hợp với nhu cầu dùng cả ngày của mình.  Đề nghị : cải tổ lại cách cái đầu sạc. Không đảm bảo  ọp ẹp. Thêm đèn báo ở nút nguồn. Thiết kế bóng ở lớp vỏ bị bám vân tay ,neutral
giá rẻ nhưng RAM chỉ có 2G nên thích hợp để làm việc văn phòng chứ không thể chơi game được,neutral
nhanh nóng. Sim không xài được . còn lại oke,neutral
Khi chụp đèn buổi tối phải bỏ miếng ốp lưng bằng nhựa trong đi nếu ko khúc xạ ánh sáng làm hình chụp bị lóa sáng. ,neutral
sử dụng một thời gian màu bị phai rồi đen đi nữa. Khi đi biển cát còn lại trong túi quần giặt khô rồi bỏ điện thoại vào ốp còn hút cát đọng lại nữa chứ. Được cái khá bền và nhám nhám khó trượt khỏi tay với lúc đầu nhìn khá đẹp.,neutral
Riêng về da tay mình khá khô và bị nứt nẻ do hay phải tiếp xúc nhiều với chất hóa học trong nước rửa tay... Mình sử dụng hàng ngày mỗi lần rửa tay xong hay thấy da khô Ưu điểm: Thành phần tự nhiên do mùi thảo mộc khá nồng Sau khi dùng thì da rất mềm và mịn Khuyết điểm: Mùi oải hương rất nồng Mình đã dùng sản phẩm này được 2  3 tháng nay rồi nhưng vẫn không cải thiện gì cả,neutral
"bìa sách đẹp nhưng nội dung đọc mau nhàm chán, không thật sự thu hút, nhưng cũng đáng đọc cuốn này vì giá rẻ",neutral
đã nhận được sp của Tiki  đóng gói rất tốt. Nhưng với kem dưỡng ngày của Pond's  mình không thấy kết quả khả quan sau hơn 1 tháng sử dụng. Kem có mùi hương dễ chịu  tuy nhiên thoa lên 1 lúc lâu hơi bị nhờn  và sau khi sử dụng mình cũng không thấy da mịn và trắng hơn. Có lẽ mình nên lưu tâm những sản phẩm khác của Pond's hơn. Cám ơn Tiki.,neutral
loại này mùi lại quá nồng so với mình  nhưng do lỡ mua nên cũng cố gắng xài hết để đổi mùi khác. Ưu điểm là sữa tắm sạch và không gây nhờn rít khó chịu.,neutral
mỹ phẩm chất lượng nên tác dụng lâu thì phải. Mình sẽ cố kiên trì sử dụng xem sao. hi vọng sẽ nhanh chóng giảm bớt nám và da sáng lên tí là mừng rồi.,neutral
đọc hết quyển sách này. Về hình thức: Khá ổn  khổ sách vừa phải  in đẹp  dễ nhìn. Nội dung: khá chung chung và sơ sài  sau khi đọc xong có cảm giác như đọc 1 trang viết về tiểu sử trên wikipedia với các mốc thời gian chính nhiều hơn là một cuốn sách về một nhân vật tầm cỡ như Lý Gia Thành. Ngoài ra các nhân vật xung quanh Lý Gia Thành được khắc họa tương đối sơ sài. Nhiều chú thích được đưa ra hơi khó hiểu  và có lẽ không cần thiết. Theo ý kiến riêng thì người đọc cần tìm hiểu khá nhiều thông tin ở nguồn khác trước và sau khi đọc cuốn sách này.,neutral
có vài nội dung nổi bật  nhất là nội dung về vấn nạn bắt nạt  và một số xử lý của Nick. Đây là nội dung rất đáng quan tâm  nhưng hiện nay ở xã hội Việt Nam  theo tôi chưa được quan tâm lắm! Đọc nội dung này và liên hệ với bản thân của tôi  từ lúc nhỏ cho đến tuổi trưởng thành  đâu đâu cũng gặp bắt nạt....Đúng là vấn nạn. Chúng ta nên quan tâm vấn đề này hơn để tránh các hậu quả rất đáng tiếc. Tuy nhiên cũng có vài nội dung không nổi bật lắm  không nổi bật là vì qua câu chuyện tôi không thấy có thể rút ra bài học gì. Ví dụ như câu chuyện về niềm tin của Nick khi lãnh sự quán yêu cầu Nick không về Mỹ vì cần kiểm tra visa... Nick đã cầu nguyện và cầu nguyện  rồi gọi điện cho nhiều người quen cầu nguyện....Tôi chưa thể liên hệ được bài học qua câu chuyện này. Nếu bạn nào đã đọc rồi thì chia sẻ với tôi thông tin này nhé  để tôi được hiểu hơn.,neutral
nếu không giao đến nhà thì em hủy đơn hàng    ,neutral
không tinh xảo như quảng cáo  cảm giác bóp ko được trơn mà bị rít do sử dụng nhíp đàn hồi chứ ko dùng lò xo  nước thép của kiềm nhìn không được ngon. Dùng làm công việc nhẹ nhàng tương đối ổn,neutral
tàm tạm,neutral
  vừa tay cầm  có đèn pin rời rất thuận tiện tuy nhiên pin rất nhanh hết/ Vợt hai ba hôm đã hết điện trong khi cái cũ ở nhà dùng 2 năm nay sạc một lần vợt 2 3 tuần chưa hết điện.,neutral
Nhận xét này hơi khắt khe có lẽ vì ban đầu tôi đã tự có những kỳ vọng nhiều hơn về sản phẩm  khi nhìn thấy giá tiền của nó... nhưng dù sao đi nữa  có lẽ các bạn nên cân nhắc mua sản phẩm chỉ khi có khuyến mãi nhiều thôi.,neutral
dong goi can than con chat luong chua biet,neutral
cộng tốt cho Tiki là đóng gói rất cẩn thận  cân nhìn đẹp  sang trọng. Mình không hài lòng về chất lượng  cân hiển thị số rất rõ ràng  dễ nhìn nhưng 2 lần cân đều đưa ra số kg khác nhau hoàn toàn (2 lần cân cách nhau 10 giây  chênh lệch 0 8 - 1 5 kg)  mình cân cho trẻ sơ sinh mà hốt hoảng theo,neutral
 lò xo kêu kẽo kẹt khó chịu lắm . phần lưng tựa lỏng lẻo   lắc lư.   cũng tạm đk,neutral
Ban đầu cũng thấy hiệu quả nhưng jơ cũng bt,neutral
"dùng chữa cháy thôi, chứ lâu dài thì không nên, giá tốt đó tiki",neutral
Vẫn là phố Angel nhưng Tuệ không còn là Tuệ ngày trước  hơi sâu và buồn. Tình bạn  tình yêu cũng đang ở hồi báo động. Tuệ phải chọn lựa  phải suy nghĩ nhiều  không còn vô âu vô lo như trước. Biến cố liên tiếp xảy đến nhưng ở tập 9 này vẫn chưa được giải quyết hết. Thôi thì chờ tập 10 xem diễn biến thế nào  liệu Vũ có trở về không. Mình có thêm nhận xét là truyện này giá hơi cao. Nếu đón đầu mua từng tập thì có lẽ thấy giá không cao nhưng cộng tiền lại thì hơi hết hồn vì cái giá của truyện. Truyện vẫn in đẹp  trình bày rất tốt  rất đẹp. Thực sự chờ diễn biến tiếp theo ở tập 10 và hy vọng truyện sẽ sớm được dựng phim kiểu phim thần tượng.,neutral
co-op mart đang khuyến mãi bình này chỉ có 125k.,neutral
mới mua sản phẩm mình cũng nghĩ rằng với giá tiền như thế này thì cũng vừa túi tiền. Nhưng khi nhận được hàng thì mình thật sự không vừa lòng lắm. Thứ nhất  cây cọ không quét được hết lông mi (cùng lắm là quét từ giữa đến cuối mà thôi).,neutral
